featureName,parm37,parm37_lgg,parm37_gbm,parm37_conjugate,parm46,parm46_lgg,parm46_gbm,parm46_conjugate,parm55,parm55_lgg,parm55_gbm,parm55_conjugate,parm64,parm64_lgg,parm64_gbm,parm64_conjugate,parm73,parm73_lgg,parm73_gbm,parm73_conjugate
log.sigma.3.mm.3D_glrlm_LongRunLowGrayLevelEmphasis,34,30,34,30,23,18,20,16,34,27,24,21,17,11,13,8,26,17,19,12
logarithm_firstorder_Median,127,112,120,106,220,187,192,165,364,307,288,243,496,383,354,272,635,440,368,256
logarithm_firstorder_10Percentile,230,205,212,189,381,328,331,289,563,475,443,378,708,534,497,372,827,562,490,336
squareroot_glrlm_GrayLevelNonUniformityNormalized,9,8,9,8,13,10,11,9,15,11,13,11,16,14,11,9,18,13,14,10
wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis,2,2,1,1,4,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0
wavelet.LLL_glcm_Imc1,8,7,5,4,5,2,5,2,3,1,3,1,4,1,4,1,4,3,4,3
wavelet.HLL_firstorder_Median,2,1,2,1,4,3,3,2,9,6,5,4,13,9,8,6,22,13,14,9
wavelet.HHH_glcm_DifferenceVariance,3,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
wavelet.HLH_glrlm_RunLengthNonUniformityNormalized,5,1,5,1,8,4,6,3,5,5,5,5,2,0,1,0,1,1,1,1
log.sigma.3.mm.3D_glcm_Idn,19,17,16,14,43,37,39,34,49,41,37,31,68,45,43,28,53,34,27,16
wavelet.LHH_firstorder_InterquartileRange,30,21,21,18,24,14,15,10,42,27,31,22,13,6,11,5,15,9,10,5
original_firstorder_MeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glcm_ClusterShade,78,49,55,41,88,66,68,55,104,77,78,59,90,54,59,36,98,56,63,40
log.sigma.5.mm.3D_firstorder_Kurtosis,125,95,101,78,193,157,163,137,263,200,193,153,325,226,226,160,428,264,240,158
log.sigma.3.mm.3D_glcm_DifferenceAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glcm_Correlation,22,19,17,15,45,39,35,31,35,32,24,21,40,23,27,18,31,23,15,12
log.sigma.5.mm.3D_firstorder_MeanAbsoluteDeviation,3,3,3,3,4,3,4,3,0,0,0,0,1,1,1,1,0,0,0,0
log.sigma.3.mm.3D_firstorder_Mean,103,90,87,80,160,145,138,130,165,140,114,99,183,137,115,86,210,148,110,78
log.sigma.5.mm.3D_glcm_SumSquares,3,3,3,3,2,2,2,2,1,1,0,0,2,1,1,1,1,1,1,1
wavelet.HHH_gldm_GrayLevelVariance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glrlm_LongRunLowGrayLevelEmphasis,43,39,39,35,47,42,43,38,36,28,31,25,24,18,18,13,25,13,12,5
gradient_glrlm_ShortRunHighGrayLevelEmphasis,45,41,44,41,48,36,42,31,54,42,32,28,35,20,20,13,26,18,11,8
wavelet.LLL_gldm_LargeDependenceEmphasis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_glrlm_GrayLevelNonUniformityNormalized,0,0,0,0,1,1,1,1,1,0,2,0,3,2,2,1,0,0,1,0
wavelet.LHL_glcm_Idm,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_glcm_Imc2,0,0,0,0,2,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LHH_firstorder_Maximum,6,5,6,5,5,4,5,4,8,4,4,3,2,1,1,1,6,1,3,1
wavelet.HLL_gldm_GrayLevelVariance,1,0,1,0,3,2,3,2,9,6,8,6,2,2,1,1,7,3,3,1
log.sigma.5.mm.3D_glcm_Imc1,22,19,20,18,25,22,25,22,10,7,9,6,8,6,5,3,2,1,2,1
wavelet.HLL_firstorder_Uniformity,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_Autocorrelation,3,2,2,2,1,1,0,0,1,1,1,1,2,2,1,1,1,0,0,0
lbp.3D.m1_glrlm_RunEntropy,4,4,3,3,5,4,5,4,2,1,2,1,3,1,3,1,1,1,1,1
wavelet.HHL_glszm_GrayLevelNonUniformity,32,24,25,21,54,39,43,33,61,49,46,38,55,36,44,28,49,32,32,25
wavelet.HHH_glcm_SumEntropy,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glrlm_GrayLevelNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glcm_DifferenceEntropy,0,0,0,0,2,1,2,1,0,0,0,0,1,1,0,0,1,1,0,0
wavelet.HHH_firstorder_Range,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
wavelet.HLL_glrlm_GrayLevelVariance,7,6,7,6,19,18,17,16,29,24,20,15,23,15,14,7,19,12,9,5
wavelet.LHL_glrlm_RunEntropy,48,43,45,40,56,48,54,46,80,65,65,51,89,66,66,51,95,64,59,42
lbp.3D.k_glcm_Imc1,15,12,14,12,12,12,11,11,10,6,9,6,1,1,0,0,1,0,0,0
wavelet.LHL_glcm_ClusterProminence,2,2,2,2,4,3,2,1,3,3,1,1,10,5,6,3,7,6,2,1
squareroot_glcm_Idm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_firstorder_Median,78,62,67,55,116,97,95,82,113,92,85,72,122,89,87,62,106,68,62,40
wavelet.LLL_firstorder_10Percentile,140,125,123,110,205,176,172,152,282,224,206,165,322,247,221,167,365,251,197,141
wavelet.LLH_firstorder_Energy,9,7,7,6,9,5,5,2,2,1,1,1,0,0,0,0,0,0,0,0
wavelet.HLL_glszm_GrayLevelNonUniformityNormalized,174,148,155,132,258,204,218,179,306,247,237,196,379,278,250,179,412,266,226,148
wavelet.LHH_ngtdm_Coarseness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glszm_LargeAreaEmphasis,4,4,4,4,8,8,7,7,3,3,3,3,2,2,1,1,0,0,0,0
wavelet.HLL_firstorder_RootMeanSquared,1,1,1,1,6,4,5,3,3,2,3,2,3,2,1,1,2,1,1,1
wavelet.HLL_firstorder_Minimum,3,3,3,3,1,1,1,1,4,2,2,2,2,2,1,1,4,1,3,0
wavelet.LLH_glrlm_GrayLevelNonUniformityNormalized,128,109,117,101,202,171,178,152,319,252,239,194,435,316,288,207,571,357,313,203
logarithm_gldm_DependenceNonUniformityNormalized,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
wavelet.HHH_firstorder_RootMeanSquared,1,1,1,1,2,0,2,0,2,0,1,0,4,4,2,2,0,0,0,0
lbp.2D_firstorder_MeanAbsoluteDeviation,66,48,55,41,107,89,97,85,155,126,121,102,191,135,134,93,240,144,144,91
wavelet.LLL_ngtdm_Contrast,12,11,10,10,17,13,15,13,11,10,10,9,12,11,4,4,12,7,7,3
wavelet.HLL_glszm_ZonePercentage,8,8,7,7,22,19,21,18,25,22,18,15,21,16,14,10,23,16,13,10
exponential_glcm_DifferenceAverage,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,0,0,0,0
lbp.3D.m1_firstorder_MeanAbsoluteDeviation,28,17,24,14,48,39,48,39,55,40,41,31,64,43,45,31,62,34,39,22
wavelet.HLL_glrlm_ShortRunHighGrayLevelEmphasis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glszm_SmallAreaHighGrayLevelEmphasis,6,5,7,5,5,5,4,4,7,6,5,3,11,6,4,3,12,5,5,1
wavelet.HLH_glrlm_GrayLevelVariance,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0
original_firstorder_Entropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glcm_SumSquares,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
wavelet.LHL_glcm_SumSquares,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
squareroot_firstorder_Energy,0,0,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,1,0,0
wavelet.HHH_glrlm_GrayLevelVariance,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_glcm_Imc2,13,11,11,9,15,10,12,9,11,8,7,4,16,11,14,9,5,4,4,3
wavelet.LHL_glcm_InverseVariance,73,41,61,37,84,55,73,52,94,58,68,45,103,62,76,43,99,55,54,29
wavelet.HHH_glrlm_ShortRunHighGrayLevelEmphasis,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
wavelet.HHH_gldm_LargeDependenceHighGrayLevelEmphasis,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
log.sigma.3.mm.3D_firstorder_Range,3,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
square_firstorder_RobustMeanAbsoluteDeviation,1,1,1,1,0,0,0,0,3,2,2,2,4,4,2,2,2,2,0,0
original_glszm_GrayLevelNonUniformityNormalized,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
exponential_firstorder_90Percentile,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
square_firstorder_Skewness,82,71,70,63,88,71,76,64,140,118,102,90,186,145,128,97,244,168,138,100
wavelet.HLL_glcm_SumSquares,0,0,0,0,2,1,2,1,4,2,4,2,2,1,0,0,1,0,0,0
wavelet.LHL_firstorder_Median,12,10,10,9,18,16,17,15,39,31,31,26,59,43,38,27,71,42,36,21
log.sigma.5.mm.3D_ngtdm_Complexity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_glcm_SumEntropy,1,1,1,1,3,3,3,3,4,3,5,3,1,1,1,1,1,1,1,1
